date,index_name,close
2025-03-27,機電類指數,6590.71
2025-03-27,水泥類指數,162.97
2025-03-27,食品類指數,2165.4
2025-03-27,塑膠類指數,112.71
2025-03-27,紡織纖維類指數,603.41
2025-03-27,電機機械類指數,385.83
2025-03-27,電器電纜類指數,95.35
2025-03-27,化學生技醫療類指數,136.32
2025-03-27,化學類指數,166.0
2025-03-27,生技醫療類指數,75.18
2025-03-27,玻璃陶瓷類指數,48.87
2025-03-27,造紙類指數,280.49
2025-03-27,鋼鐵類指數,139.58
2025-03-27,橡膠類指數,269.77
2025-03-27,汽車類指數,378.05
2025-03-27,電子工業類指數,1181.79
2025-03-27,半導體類指數,599.56
2025-03-27,電腦及週邊設備類指數,255.51
2025-03-27,光電類指數,39.43
2025-03-27,通信網路類指數,168.51
2025-03-27,電子零組件類指數,226.58
2025-03-27,電子通路類指數,241.31
2025-03-27,資訊服務類指數,233.56
2025-03-27,其他電子類指數,151.61
2025-03-27,建材營造類指數,572.11
2025-03-27,航運類指數,205.43
2025-03-27,觀光餐旅類指數,119.51
2025-03-27,金融保險類指數,2155.18
2025-03-27,貿易百貨類指數,272.12
2025-03-27,油電燃氣類指數,56.81
2025-03-27,綠能環保類指數,108.39
2025-03-27,數位雲端類指數,63.03
2025-03-27,運動休閒類指數,93.86
2025-03-27,居家生活類指數,124.59
2025-03-27,其他類指數,320.63
2025-03-26,發行量加權股價指數,22260.29
2025-03-26,水泥窯製類指數,615.22
2025-03-26,塑膠化工類指數,619.62
2025-03-26,機電類指數,6715.83
2025-03-26,水泥類指數,161.85
2025-03-26,食品類指數,2157.52
2025-03-26,塑膠類指數,112.52
2025-03-26,紡織纖維類指數,609.23
2025-03-26,電機機械類指數,389.89
2025-03-26,電器電纜類指數,95.99
2025-03-26,化學生技醫療類指數,137.9
2025-03-26,化學類指數,166.68
2025-03-26,生技醫療類指數,76.38
2025-03-26,玻璃陶瓷類指數,48.76
2025-03-26,造紙類指數,282.59
2025-03-26,鋼鐵類指數,138.94
2025-03-26,橡膠類指數,265.62
2025-03-26,汽車類指數,381.4
2025-03-26,電子工業類指數,1204.55
2025-03-26,半導體類指數,612.46
2025-03-26,電腦及週邊設備類指數,259.86
2025-03-26,光電類指數,39.76
2025-03-26,通信網路類指數,168.75
2025-03-26,電子零組件類指數,229.71
2025-03-26,電子通路類指數,242.83
2025-03-26,資訊服務類指數,237.14
2025-03-26,其他電子類指數,155.85
2025-03-26,建材營造類指數,572.41
2025-03-26,航運類指數,207.69
2025-03-26,觀光餐旅類指數,120.21
2025-03-26,金融保險類指數,2154.47
2025-03-26,貿易百貨類指數,271.9
2025-03-26,油電燃氣類指數,56.83
2025-03-26,綠能環保類指數,108.68
2025-03-26,數位雲端類指數,63.1
2025-03-26,運動休閒類指數,94.35
2025-03-26,居家生活類指數,125.38
2025-03-26,其他類指數,322.46
2025-03-25,發行量加權股價指數,22273.19
2025-03-25,水泥窯製類指數,608.9
2025-03-25,塑膠化工類指數,618.33
2025-03-25,機電類指數,6728.96
2025-03-25,水泥類指數,160.26
2025-03-25,食品類指數,2156.55
2025-03-25,塑膠類指數,112.17
2025-03-25,紡織纖維類指數,605.87
2025-03-25,電機機械類指數,382.64
2025-03-25,電器電纜類指數,93.07
2025-03-25,化學生技醫療類指數,137.94
2025-03-25,化學類指數,166.83
2025-03-25,生技醫療類指數,76.37
2025-03-25,玻璃陶瓷類指數,48.11
2025-03-25,造紙類指數,282.04
2025-03-25,鋼鐵類指數,138.27
2025-03-25,橡膠類指數,263.19
2025-03-25,汽車類指數,381.66
2025-03-25,電子工業類指數,1207.7
2025-03-25,半導體類指數,617.29
2025-03-25,電腦及週邊設備類指數,257.35
2025-03-25,光電類指數,39.44
2025-03-25,通信網路類指數,168.72
2025-03-25,電子零組件類指數,227.18
2025-03-25,電子通路類指數,240.48
2025-03-25,資訊服務類指數,236.11
2025-03-25,其他電子類指數,154.84
2025-03-25,建材營造類指數,572.9
2025-03-25,航運類指數,207.74
2025-03-25,觀光餐旅類指數,119.96
2025-03-25,金融保險類指數,2144.81
2025-03-25,貿易百貨類指數,272.06
2025-03-25,油電燃氣類指數,56.71
2025-03-25,綠能環保類指數,108.42
2025-03-25,數位雲端類指數,63.09
2025-03-25,運動休閒類指數,94.29
2025-03-25,居家生活類指數,125.36
2025-03-25,其他類指數,321.32
2025-03-24,發行量加權股價指數,22106.64
2025-03-24,水泥窯製類指數,613.45
2025-03-24,塑膠化工類指數,621.1
2025-03-24,機電類指數,6650.43
2025-03-24,水泥類指數,161.1
2025-03-24,食品類指數,2150.2
2025-03-24,塑膠類指數,113.33
2025-03-24,紡織纖維類指數,609.42
2025-03-24,電機機械類指數,381.08
2025-03-24,電器電纜類指數,94.81
2025-03-24,化學生技醫療類指數,137.86
2025-03-24,化學類指數,167.47
2025-03-24,生技醫療類指數,76.14
2025-03-24,玻璃陶瓷類指數,49.21
2025-03-24,造紙類指數,283.57
2025-03-24,鋼鐵類指數,141.65
2025-03-24,橡膠類指數,265.87
2025-03-24,汽車類指數,378.82
2025-03-24,電子工業類指數,1193.21
2025-03-24,半導體類指數,606.95
2025-03-24,電腦及週邊設備類指數,257.22
2025-03-24,光電類指數,39.45
2025-03-24,通信網路類指數,168.59
2025-03-24,電子零組件類指數,226.76
2025-03-24,電子通路類指數,242.12
2025-03-24,資訊服務類指數,233.95
2025-03-24,其他電子類指數,153.28
2025-03-24,建材營造類指數,578.01
2025-03-24,航運類指數,208.11
2025-03-24,觀光餐旅類指數,120.12
2025-03-24,金融保險類指數,2145.78
2025-03-24,貿易百貨類指數,273.57
2025-03-24,油電燃氣類指數,57.3
2025-03-24,綠能環保類指數,108.65
2025-03-24,數位雲端類指數,62.6
2025-03-24,運動休閒類指數,94.66
2025-03-24,居家生活類指數,123.17
2025-03-24,其他類指數,323.21
2025-03-21,發行量加權股價指數,22209.1
2025-03-21,水泥窯製類指數,612.71
2025-03-21,塑膠化工類指數,627.57
2025-03-21,機電類指數,6690.61
2025-03-21,水泥類指數,161.31
2025-03-21,食品類指數,2149.1
2025-03-21,塑膠類指數,114.52
2025-03-21,紡織纖維類指數,611.69
2025-03-21,電機機械類指數,387.1
2025-03-21,電器電纜類指數,94.82
2025-03-21,化學生技醫療類指數,139.38
2025-03-21,化學類指數,168.98
2025-03-21,生技醫療類指數,77.06
2025-03-21,玻璃陶瓷類指數,48.31
2025-03-21,造紙類指數,285.22
2025-03-21,鋼鐵類指數,141.74
2025-03-21,橡膠類指數,267.9
2025-03-21,汽車類指數,384.53
2025-03-21,電子工業類指數,1200.18
2025-03-21,半導體類指數,607.96
2025-03-21,電腦及週邊設備類指數,262.42
2025-03-21,光電類指數,39.73
2025-03-21,通信網路類指數,170.26
2025-03-21,電子零組件類指數,230.24
2025-03-21,電子通路類指數,242.33
2025-03-21,資訊服務類指數,236.85
2025-03-21,其他電子類指數,155.14
2025-03-21,建材營造類指數,575.43
2025-03-21,航運類指數,207.53
2025-03-21,觀光餐旅類指數,120.02
2025-03-21,金融保險類指數,2138.81
2025-03-21,貿易百貨類指數,276.43
2025-03-21,油電燃氣類指數,57.42
2025-03-21,綠能環保類指數,109.57
2025-03-21,數位雲端類指數,62.44
2025-03-21,運動休閒類指數,96.17
2025-03-21,居家生活類指數,122.53
2025-03-21,其他類指數,324.15
2025-03-20,發行量加權股價指數,22377.26
2025-03-20,水泥窯製類指數,616.36
2025-03-20,塑膠化工類指數,637.31
2025-03-20,機電類指數,6746.88
2025-03-20,水泥類指數,162.38
2025-03-20,食品類指數,2147.27
2025-03-20,塑膠類指數,118.98
2025-03-20,紡織纖維類指數,613.41
2025-03-20,電機機械類指數,391.96
2025-03-20,電器電纜類指數,95.75
2025-03-20,化學生技醫療類指數,139.61
2025-03-20,化學類指數,170.04
2025-03-20,生技醫療類指數,76.99
2025-03-20,玻璃陶瓷類指數,48.35
2025-03-20,造紙類指數,287.21
2025-03-20,鋼鐵類指數,144.68
2025-03-20,橡膠類指數,270.76
2025-03-20,汽車類指數,385.97
2025-03-20,電子工業類指數,1210.14
2025-03-20,半導體類指數,615.02
2025-03-20,電腦及週邊設備類指數,264.13
2025-03-20,光電類指數,40.22
2025-03-20,通信網路類指數,168.37
2025-03-20,電子零組件類指數,230.65
2025-03-20,電子通路類指數,243.35
2025-03-20,資訊服務類指數,236.2
2025-03-20,其他電子類指數,155.41
2025-03-20,建材營造類指數,564.71
2025-03-20,航運類指數,208.91
2025-03-20,觀光餐旅類指數,120.15
2025-03-20,金融保險類指數,2149.42
2025-03-20,貿易百貨類指數,275.37
2025-03-20,油電燃氣類指數,59.02
2025-03-20,綠能環保類指數,110.49
2025-03-20,數位雲端類指數,62.79
2025-03-20,運動休閒類指數,96.45
2025-03-20,居家生活類指數,123.62
2025-03-20,其他類指數,323.64
2025-03-19,發行量加權股價指數,21960.83
2025-03-19,水泥窯製類指數,614.56
2025-03-19,塑膠化工類指數,631.15
2025-03-19,機電類指數,6587.86
2025-03-19,水泥類指數,161.74
2025-03-19,食品類指數,2135.0
2025-03-19,塑膠類指數,117.27
2025-03-19,紡織纖維類指數,608.0
2025-03-19,電機機械類指數,389.37
2025-03-19,電器電纜類指數,94.73
2025-03-19,化學生技醫療類指數,138.19
2025-03-19,化學類指數,168.77
2025-03-19,生技醫療類指數,76.09
2025-03-19,玻璃陶瓷類指數,48.57
2025-03-19,造紙類指數,286.91
2025-03-19,鋼鐵類指數,144.3
2025-03-19,橡膠類指數,272.25
2025-03-19,汽車類指數,380.06
2025-03-19,電子工業類指數,1181.04
2025-03-19,半導體類指數,596.34
2025-03-19,電腦及週邊設備類指數,260.39
2025-03-19,光電類指數,39.97
2025-03-19,通信網路類指數,167.09
2025-03-19,電子零組件類指數,227.69
2025-03-19,電子通路類指數,241.26
2025-03-19,資訊服務類指數,231.58
2025-03-19,其他電子類指數,153.43
2025-03-19,建材營造類指數,557.15
2025-03-19,航運類指數,207.7
2025-03-19,觀光餐旅類指數,119.6
2025-03-19,金融保險類指數,2140.52
2025-03-19,貿易百貨類指數,273.65
2025-03-19,油電燃氣類指數,58.5
2025-03-19,綠能環保類指數,109.94
2025-03-19,數位雲端類指數,61.99
2025-03-19,運動休閒類指數,95.07
2025-03-19,居家生活類指數,123.03
2025-03-19,其他類指數,323.45
2025-03-18,發行量加權股價指數,22271.67
2025-03-18,水泥窯製類指數,613.07
2025-03-18,塑膠化工類指數,635.57
2025-03-18,機電類指數,6702.85
2025-03-18,水泥類指數,161.66
2025-03-18,食品類指數,2158.48
2025-03-18,塑膠類指數,118.86
2025-03-18,紡織纖維類指數,612.1
2025-03-18,電機機械類指數,395.7
2025-03-18,電器電纜類指數,95.16
2025-03-18,化學生技醫療類指數,138.74
2025-03-18,化學類指數,168.28
2025-03-18,生技醫療類指數,76.69
2025-03-18,玻璃陶瓷類指數,47.8
2025-03-18,造紙類指數,287.21
2025-03-18,鋼鐵類指數,144.04
2025-03-18,橡膠類指數,272.72
2025-03-18,汽車類指數,381.21
2025-03-18,電子工業類指數,1201.77
2025-03-18,半導體類指數,606.59
2025-03-18,電腦及週邊設備類指數,266.09
2025-03-18,光電類指數,40.09
2025-03-18,通信網路類指數,168.97
2025-03-18,電子零組件類指數,232.98
2025-03-18,電子通路類指數,245.01
2025-03-18,資訊服務類指數,232.23
2025-03-18,其他電子類指數,156.46
2025-03-18,建材營造類指數,563.08
2025-03-18,航運類指數,208.32
2025-03-18,觀光餐旅類指數,119.85
2025-03-18,金融保險類指數,2155.11
2025-03-18,貿易百貨類指數,274.56
2025-03-18,油電燃氣類指數,59.48
2025-03-18,綠能環保類指數,109.97
2025-03-18,數位雲端類指數,63.46
2025-03-18,運動休閒類指數,96.1
2025-03-18,居家生活類指數,123.96
2025-03-18,其他類指數,324.74
2025-03-17,發行量加權股價指數,22118.63
2025-03-17,水泥窯製類指數,612.91
2025-03-17,塑膠化工類指數,632.99
2025-03-17,機電類指數,6652.89
2025-03-17,水泥類指數,161.19
2025-03-17,食品類指數,2142.1
2025-03-17,塑膠類指數,118.28
2025-03-17,紡織纖維類指數,603.61
2025-03-17,電機機械類指數,392.7
2025-03-17,電器電纜類指數,94.91
2025-03-17,化學生技醫療類指數,138.15
2025-03-17,化學類指數,167.09
2025-03-17,生技醫療類指數,76.49
2025-03-17,玻璃陶瓷類指數,48.69
2025-03-17,造紙類指數,287.39
2025-03-17,鋼鐵類指數,143.68
2025-03-17,橡膠類指數,272.4
2025-03-17,汽車類指數,380.68
2025-03-17,電子工業類指數,1192.78
2025-03-17,半導體類指數,603.68
2025-03-17,電腦及週邊設備類指數,260.91
2025-03-17,光電類指數,39.79
2025-03-17,通信網路類指數,167.11
2025-03-17,電子零組件類指數,229.33
2025-03-17,電子通路類指數,243.07
2025-03-17,資訊服務類指數,230.34
2025-03-17,其他電子類指數,155.89
2025-03-17,建材營造類指數,561.99
2025-03-17,航運類指數,207.13
2025-03-17,觀光餐旅類指數,119.29
2025-03-17,金融保險類指數,2144.53
2025-03-17,貿易百貨類指數,274.82
2025-03-17,油電燃氣類指數,59.06
2025-03-17,綠能環保類指數,110.42
2025-03-17,數位雲端類指數,63.61
2025-03-17,運動休閒類指數,93.21
2025-03-17,居家生活類指數,123.7
2025-03-17,其他類指數,321.97
2025-03-14,發行量加權股價指數,21968.05
2025-03-14,水泥窯製類指數,615.8
2025-03-14,塑膠化工類指數,627.33
2025-03-14,機電類指數,6602.51
2025-03-14,水泥類指數,161.93
2025-03-14,食品類指數,2157.4
2025-03-14,塑膠類指數,116.31
2025-03-14,紡織纖維類指數,606.13
2025-03-14,電機機械類指數,390.48
2025-03-14,電器電纜類指數,95.11
2025-03-14,化學生技醫療類指數,137.42
2025-03-14,化學類指數,167.55
2025-03-14,生技醫療類指數,75.74
2025-03-14,玻璃陶瓷類指數,48.95
2025-03-14,造紙類指數,287.11
2025-03-14,鋼鐵類指數,144.52
2025-03-14,橡膠類指數,271.66
2025-03-14,汽車類指數,376.18
2025-03-14,電子工業類指數,1183.64
2025-03-14,半導體類指數,597.42
2025-03-14,電腦及週邊設備類指數,260.06
2025-03-14,光電類指數,39.82
2025-03-14,通信網路類指數,167.33
2025-03-14,電子零組件類指數,226.38
2025-03-14,電子通路類指數,239.84
2025-03-14,資訊服務類指數,232.43
2025-03-14,其他電子類指數,157.11
2025-03-14,建材營造類指數,557.9
2025-03-14,航運類指數,203.78
2025-03-14,觀光餐旅類指數,119.1
2025-03-14,金融保險類指數,2131.42
2025-03-14,貿易百貨類指數,275.11
2025-03-14,油電燃氣類指數,58.48
2025-03-14,綠能環保類指數,108.51
2025-03-14,數位雲端類指數,63.86
2025-03-14,運動休閒類指數,94.16
2025-03-14,居家生活類指數,124.73
2025-03-14,其他類指數,322.35
2025-03-13,發行量加權股價指數,21961.68
2025-03-13,水泥窯製類指數,608.99
2025-03-13,塑膠化工類指數,619.01
2025-03-13,機電類指數,6613.62
2025-03-13,水泥類指數,159.98
2025-03-13,食品類指數,2147.23
2025-03-13,塑膠類指數,111.31
2025-03-13,紡織纖維類指數,604.93
2025-03-13,電機機械類指數,389.5
2025-03-13,電器電纜類指數,93.1
2025-03-13,化學生技醫療類指數,138.13
2025-03-13,化學類指數,170.26
2025-03-13,生技醫療類指數,75.65
2025-03-13,玻璃陶瓷類指數,48.77
2025-03-13,造紙類指數,281.59
2025-03-13,鋼鐵類指數,141.95
2025-03-13,橡膠類指數,269.47
2025-03-13,汽車類指數,372.76
2025-03-13,電子工業類指數,1185.89
2025-03-13,半導體類指數,599.57
2025-03-13,電腦及週邊設備類指數,260.53
2025-03-13,光電類指數,39.26
2025-03-13,通信網路類指數,167.51
2025-03-13,電子零組件類指數,227.61
2025-03-13,電子通路類指數,238.59
2025-03-13,資訊服務類指數,230.1
2025-03-13,其他電子類指數,155.67
2025-03-13,建材營造類指數,556.03
2025-03-13,航運類指數,203.72
2025-03-13,觀光餐旅類指數,119.69
2025-03-13,金融保險類指數,2131.97
2025-03-13,貿易百貨類指數,275.24
2025-03-13,油電燃氣類指數,55.67
2025-03-13,綠能環保類指數,107.97
2025-03-13,數位雲端類指數,62.9
2025-03-13,運動休閒類指數,93.91
2025-03-13,居家生活類指數,124.16
2025-03-13,其他類指數,321.1
2025-03-12,發行量加權股價指數,22278.36
2025-03-12,水泥窯製類指數,618.12
2025-03-12,塑膠化工類指數,630.13
2025-03-12,機電類指數,6723.41
2025-03-12,水泥類指數,162.97
2025-03-12,食品類指數,2162.35
2025-03-12,塑膠類指數,115.37
2025-03-12,紡織纖維類指數,616.8
2025-03-12,電機機械類指數,393.61
2025-03-12,電器電纜類指數,94.65
2025-03-12,化學生技醫療類指數,139.29
2025-03-12,化學類指數,173.14
2025-03-12,生技醫療類指數,75.91
2025-03-12,玻璃陶瓷類指數,48.23
2025-03-12,造紙類指數,284.74
2025-03-12,鋼鐵類指數,143.91
2025-03-12,橡膠類指數,271.97
2025-03-12,汽車類指數,372.55
2025-03-12,電子工業類指數,1205.75
2025-03-12,半導體類指數,612.67
2025-03-12,電腦及週邊設備類指數,261.71
2025-03-12,光電類指數,40.47
2025-03-12,通信網路類指數,167.05
2025-03-12,電子零組件類指數,228.82
2025-03-12,電子通路類指數,236.27
2025-03-12,資訊服務類指數,231.19
2025-03-12,其他電子類指數,157.82
2025-03-12,建材營造類指數,556.54
2025-03-12,航運類指數,205.37
2025-03-12,觀光餐旅類指數,122.17
2025-03-12,金融保險類指數,2137.23
2025-03-12,貿易百貨類指數,279.6
2025-03-12,油電燃氣類指數,57.18
2025-03-12,綠能環保類指數,109.64
2025-03-12,數位雲端類指數,64.0
2025-03-12,運動休閒類指數,96.59
2025-03-12,居家生活類指數,125.38
2025-03-12,其他類指數,327.11
2025-03-11,發行量加權股價指數,22071.09
2025-03-11,水泥窯製類指數,623.03
2025-03-11,塑膠化工類指數,631.23
2025-03-11,機電類指數,6637.64
2025-03-11,水泥類指數,163.83
2025-03-11,食品類指數,2162.48
2025-03-11,塑膠類指數,116.19
2025-03-11,紡織纖維類指數,613.95
2025-03-11,電機機械類指數,391.82
2025-03-11,電器電纜類指數,94.25
2025-03-11,化學生技醫療類指數,139.22
2025-03-11,化學類指數,173.14
2025-03-11,生技醫療類指數,75.86
2025-03-11,玻璃陶瓷類指數,49.53
2025-03-11,造紙類指數,286.72
2025-03-11,鋼鐵類指數,144.07
2025-03-11,橡膠類指數,270.95
2025-03-11,汽車類指數,371.97
2025-03-11,電子工業類指數,1190.08
2025-03-11,半導體類指數,602.81
2025-03-11,電腦及週邊設備類指數,263.25
2025-03-11,光電類指數,40.2
2025-03-11,通信網路類指數,166.29
2025-03-11,電子零組件類指數,223.67
2025-03-11,電子通路類指數,235.58
2025-03-11,資訊服務類指數,226.68
2025-03-11,其他電子類指數,156.45
2025-03-11,建材營造類指數,552.6
2025-03-11,航運類指數,207.33
2025-03-11,觀光餐旅類指數,121.91
2025-03-11,金融保險類指數,2130.03
2025-03-11,貿易百貨類指數,278.74
2025-03-11,油電燃氣類指數,57.27
2025-03-11,綠能環保類指數,108.96
2025-03-11,數位雲端類指數,65.1
2025-03-11,運動休閒類指數,95.87
2025-03-11,居家生活類指數,125.04
2025-03-11,其他類指數,326.21
2025-03-10,發行量加權股價指數,22459.15
2025-03-10,水泥窯製類指數,622.59
2025-03-10,塑膠化工類指數,637.57
2025-03-10,機電類指數,6775.6
2025-03-10,水泥類指數,163.66
2025-03-10,食品類指數,2176.49
2025-03-10,塑膠類指數,117.09
2025-03-10,紡織纖維類指數,625.71
2025-03-10,電機機械類指數,403.59
2025-03-10,電器電纜類指數,96.33
2025-03-10,化學生技醫療類指數,141.2
2025-03-10,化學類指數,176.35
2025-03-10,生技醫療類指數,76.74
2025-03-10,玻璃陶瓷類指數,49.61
2025-03-10,造紙類指數,289.5
2025-03-10,鋼鐵類指數,145.94
2025-03-10,橡膠類指數,270.6
2025-03-10,汽車類指數,376.36
2025-03-10,電子工業類指數,1214.53
2025-03-10,半導體類指數,617.36
2025-03-10,電腦及週邊設備類指數,266.17
2025-03-10,光電類指數,40.5
2025-03-10,通信網路類指數,167.72
2025-03-10,電子零組件類指數,227.03
2025-03-10,電子通路類指數,236.15
2025-03-10,資訊服務類指數,230.55
2025-03-10,其他電子類指數,160.1
2025-03-10,建材營造類指數,560.31
2025-03-10,航運類指數,207.01
2025-03-10,觀光餐旅類指數,123.05
2025-03-10,金融保險類指數,2149.08
2025-03-10,貿易百貨類指數,280.81
2025-03-10,油電燃氣類指數,58.31
2025-03-10,綠能環保類指數,110.43
2025-03-10,數位雲端類指數,66.71
2025-03-10,運動休閒類指數,98.05
2025-03-10,居家生活類指數,127.78
2025-03-10,其他類指數,331.06
2025-03-07,發行量加權股價指數,22576.07
2025-03-07,水泥窯製類指數,615.89
2025-03-07,塑膠化工類指數,638.05
2025-03-07,機電類指數,6827.68
2025-03-07,水泥類指數,162.87
2025-03-07,食品類指數,2144.46
2025-03-07,塑膠類指數,115.41
2025-03-07,紡織纖維類指數,628.51
2025-03-07,電機機械類指數,402.13
2025-03-07,電器電纜類指數,95.84
2025-03-07,化學生技醫療類指數,142.45
2025-03-07,化學類指數,176.55
2025-03-07,生技醫療類指數,77.77
2025-03-07,玻璃陶瓷類指數,47.03
2025-03-07,造紙類指數,286.18
2025-03-07,鋼鐵類指數,145.0
2025-03-07,橡膠類指數,272.82
2025-03-07,汽車類指數,375.37
2025-03-07,電子工業類指數,1224.29
2025-03-07,半導體類指數,623.3
2025-03-07,電腦及週邊設備類指數,267.33
2025-03-07,光電類指數,40.91
2025-03-07,通信網路類指數,168.71
2025-03-07,電子零組件類指數,228.53
2025-03-07,電子通路類指數,238.46
2025-03-07,資訊服務類指數,232.99
2025-03-07,其他電子類指數,160.15
2025-03-07,建材營造類指數,559.97
2025-03-07,航運類指數,208.1
2025-03-07,觀光餐旅類指數,123.34
2025-03-07,金融保險類指數,2148.35
2025-03-07,貿易百貨類指數,281.05
2025-03-07,油電燃氣類指數,56.91
2025-03-07,綠能環保類指數,110.14
2025-03-07,數位雲端類指數,66.82
2025-03-07,運動休閒類指數,98.61
2025-03-07,居家生活類指數,129.21
2025-03-07,其他類指數,331.98
2025-03-06,發行量加權股價指數,22715.43
2025-03-06,水泥窯製類指數,618.85
2025-03-06,塑膠化工類指數,642.87
2025-03-06,機電類指數,6868.88
2025-03-06,水泥類指數,163.5
2025-03-06,食品類指數,2168.75
2025-03-06,塑膠類指數,115.68
2025-03-06,紡織纖維類指數,625.43
2025-03-06,電機機械類指數,406.96
2025-03-06,電器電纜類指數,96.46
2025-03-06,化學生技醫療類指數,143.87
2025-03-06,化學類指數,176.68
2025-03-06,生技醫療類指數,78.96
2025-03-06,玻璃陶瓷類指數,47.57
2025-03-06,造紙類指數,288.6
2025-03-06,鋼鐵類指數,144.86
2025-03-06,橡膠類指數,275.91
2025-03-06,汽車類指數,378.23
2025-03-06,電子工業類指數,1231.49
2025-03-06,半導體類指數,624.77
2025-03-06,電腦及週邊設備類指數,270.86
2025-03-06,光電類指數,41.38
2025-03-06,通信網路類指數,170.01
2025-03-06,電子零組件類指數,232.68
2025-03-06,電子通路類指數,238.71
2025-03-06,資訊服務類指數,236.5
2025-03-06,其他電子類指數,162.11
2025-03-06,建材營造類指數,564.95
2025-03-06,航運類指數,205.77
2025-03-06,觀光餐旅類指數,124.4
2025-03-06,金融保險類指數,2169.89
2025-03-06,貿易百貨類指數,281.8
2025-03-06,油電燃氣類指數,57.31
2025-03-06,綠能環保類指數,110.7
2025-03-06,數位雲端類指數,67.85
2025-03-06,運動休閒類指數,100.96
2025-03-06,居家生活類指數,128.88
2025-03-06,其他類指數,334.61
2025-03-05,發行量加權股價指數,22871.9
2025-03-05,水泥窯製類指數,619.99
2025-03-05,塑膠化工類指數,650.98
2025-03-05,機電類指數,6932.24
2025-03-05,水泥類指數,164.12
2025-03-05,食品類指數,2155.82
2025-03-05,塑膠類指數,117.94
2025-03-05,紡織纖維類指數,626.87
2025-03-05,電機機械類指數,412.3
2025-03-05,電器電纜類指數,97.91
2025-03-05,化學生技醫療類指數,145.32
2025-03-05,化學類指數,173.23
2025-03-05,生技醫療類指數,81.12
2025-03-05,玻璃陶瓷類指數,46.98
2025-03-05,造紙類指數,288.8
2025-03-05,鋼鐵類指數,143.77
2025-03-05,橡膠類指數,277.16
2025-03-05,汽車類指數,379.78
2025-03-05,電子工業類指數,1242.7
2025-03-05,半導體類指數,633.14
2025-03-05,電腦及週邊設備類指數,271.51
2025-03-05,光電類指數,41.68
2025-03-05,通信網路類指數,168.98
2025-03-05,電子零組件類指數,232.24
2025-03-05,電子通路類指數,240.75
2025-03-05,資訊服務類指數,238.5
2025-03-05,其他電子類指數,162.56
2025-03-05,建材營造類指數,569.93
2025-03-05,航運類指數,204.6
2025-03-05,觀光餐旅類指數,123.61
2025-03-05,金融保險類指數,2161.14
2025-03-05,貿易百貨類指數,281.62
2025-03-05,油電燃氣類指數,58.91
2025-03-05,綠能環保類指數,111.56
2025-03-05,數位雲端類指數,67.51
2025-03-05,運動休閒類指數,102.43
2025-03-05,居家生活類指數,132.52
2025-03-05,其他類指數,335.71
2025-03-04,發行量加權股價指數,22596.88
2025-03-04,水泥窯製類指數,614.25
2025-03-04,塑膠化工類指數,638.43
2025-03-04,機電類指數,6832.17
2025-03-04,水泥類指數,162.81
2025-03-04,食品類指數,2141.58
2025-03-04,塑膠類指數,111.65
2025-03-04,紡織纖維類指數,620.42
2025-03-04,電機機械類指數,401.5
2025-03-04,電器電纜類指數,95.92
2025-03-04,化學生技醫療類指數,144.87
2025-03-04,化學類指數,170.03
2025-03-04,生技醫療類指數,81.55
2025-03-04,玻璃陶瓷類指數,46.09
2025-03-04,造紙類指數,287.12
2025-03-04,鋼鐵類指數,140.86
2025-03-04,橡膠類指數,278.31
2025-03-04,汽車類指數,378.4
2025-03-04,電子工業類指數,1225.16
2025-03-04,半導體類指數,622.48
2025-03-04,電腦及週邊設備類指數,267.99
2025-03-04,光電類指數,41.1
2025-03-04,通信網路類指數,168.25
2025-03-04,電子零組件類指數,231.83
2025-03-04,電子通路類指數,238.51
2025-03-04,資訊服務類指數,237.4
2025-03-04,其他電子類指數,160.55
2025-03-04,建材營造類指數,569.71
2025-03-04,航運類指數,203.7
2025-03-04,觀光餐旅類指數,123.0
2025-03-04,金融保險類指數,2161.17
2025-03-04,貿易百貨類指數,281.13
2025-03-04,油電燃氣類指數,56.8
2025-03-04,綠能環保類指數,109.52
2025-03-04,數位雲端類指數,67.87
2025-03-04,運動休閒類指數,101.8
2025-03-04,居家生活類指數,133.13
2025-03-04,其他類指數,334.62
2025-03-03,發行量加權股價指數,22756.25
2025-03-03,水泥窯製類指數,620.81
2025-03-03,塑膠化工類指數,639.42
2025-03-03,機電類指數,6886.81
2025-03-03,水泥類指數,164.37
2025-03-03,食品類指數,2172.36
2025-03-03,塑膠類指數,113.78
2025-03-03,紡織纖維類指數,620.8
2025-03-03,電機機械類指數,403.23
2025-03-03,電器電纜類指數,96.67
2025-03-03,化學生技醫療類指數,143.72
2025-03-03,化學類指數,167.97
2025-03-03,生技醫療類指數,81.09
2025-03-03,玻璃陶瓷類指數,46.97
2025-03-03,造紙類指數,287.34
2025-03-03,鋼鐵類指數,142.09
2025-03-03,橡膠類指數,277.52
2025-03-03,汽車類指數,381.31
2025-03-03,電子工業類指數,1235.07
2025-03-03,半導體類指數,631.34
2025-03-03,電腦及週邊設備類指數,265.08
2025-03-03,光電類指數,41.01
2025-03-03,通信網路類指數,167.98
2025-03-03,電子零組件類指數,232.23
2025-03-03,電子通路類指數,240.46
2025-03-03,資訊服務類指數,234.42
2025-03-03,其他電子類指數,159.78
2025-03-03,建材營造類指數,568.84
2025-03-03,航運類指數,202.01
2025-03-03,觀光餐旅類指數,121.78
